EventTime,EventType,Event
1.6124832000067904e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2402)
1.6124832000067904e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2403)
1.6124832000067927e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2130)
1.6124832000067927e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2131)
1.612483200006803e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2946)
1.612483200006803e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2947)
1.6124832000068037e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1206)
1.6124832000068037e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1207)
1.6124832000068099e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2820)
1.6124832000068099e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2821)
1.6124832000068188e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2766)
1.6124832000068188e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2767)
1.6124832000068216e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2046)
1.6124832000068216e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2047)
1.6124832000068316e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2992)
1.6124832000068316e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2993)
1.6124832000068744e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2796)
1.6124832000068744e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2797)
1.6124832000069146e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2252)
1.6124832000069146e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2253)
1.612483200006918e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1144)
1.612483200006918e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1145)
1.6124832000069335e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3332)
1.6124832000069335e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3333)
1.6124832000069443e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2834)
1.6124832000069443e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2835)
1.6124832000069655e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2784)
1.6124832000069655e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2785)
1.6124832000069742e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1716)
1.6124832000069742e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1717)
1.6124832000069763e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2840)
1.6124832000069763e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2841)
1.6124832000069916e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2132)
1.6124832000069916e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2133)
1.6124832000070208e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1706)
1.6124832000070208e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1707)
1.6124832000070298e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3018)
1.6124832000070298e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3019)
1.6124832000070336e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2208)
1.6124832000070336e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2209)
1.6124832000070935e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1546)
1.6124832000070935e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1547)
1.6124832000070979e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2062)
1.6124832000070979e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2063)
1.6124832000070991e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2586)
1.6124832000070991e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2587)
1.6124832000071201e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2324)
1.6124832000071201e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2325)
1.6124832000071447e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1708)
1.6124832000071447e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1709)
1.612483200007173e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1286)
1.612483200007173e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1287)
1.6124832000071808e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2034)
1.6124832000071808e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2035)
1.6124832000071875e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3250)
1.6124832000071875e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3251)
1.6124832000071892e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1268)
1.6124832000071892e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1269)
1.6124832000071903e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1134)
1.6124832000071903e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1135)
1.6124832000071936e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3314)
1.6124832000071936e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3315)
1.6124832000071944e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1502)
1.6124832000071944e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1503)
1.6124832000072064e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2056)
1.6124832000072064e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2057)
1.612483200007215e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1220)
1.612483200007215e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1221)
1.6124832000072192e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2428)
1.6124832000072192e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2429)
1.6124832000072486e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3248)
1.6124832000072486e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3249)
1.6124832000072576e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1204)
1.6124832000072576e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1205)
1.6124832000072579e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1802)
1.6124832000072579e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1803)
1.612483200007261e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1898)
1.612483200007261e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1899)
1.6124832000072957e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1350)
1.6124832000072957e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1351)
1.612483200007298e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1726)
1.612483200007298e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1727)
1.6124832000073193e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1252)
1.6124832000073193e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1253)
1.61248320000733e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2794)
1.61248320000733e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2795)
1.6124832000073306e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2590)
1.6124832000073306e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2591)
1.6124832000073523e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2412)
1.6124832000073523e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2413)
1.612483200007369e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2918)
1.612483200007369e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2919)
1.6124832000073692e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1734)
1.6124832000073692e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1735)
1.6124832000073754e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3190)
1.6124832000073754e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3191)
1.6124832000073953e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2830)
1.6124832000073953e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2831)
1.612483200007414e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1636)
1.612483200007414e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1637)
1.6124832000074317e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2938)
1.6124832000074317e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2939)
1.6124832000074368e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1698)
1.6124832000074368e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1699)
1.6124832000074522e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2964)
1.6124832000074522e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2965)
1.6124832000074847e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2466)
1.6124832000074847e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2467)
1.6124832000075003e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2540)
1.6124832000075003e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2541)
1.6124832000075136e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2334)
1.6124832000075136e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2335)
1.6124832000075146e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2140)
1.6124832000075146e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2141)
1.6124832000075187e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3068)
1.6124832000075187e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3069)
1.6124832000075246e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1928)
1.6124832000075246e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1929)
1.6124832000075374e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3066)
1.6124832000075374e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3067)
1.6124832000075548e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2912)
1.6124832000075548e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2913)
1.6124832000075968e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2896)
1.6124832000075968e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2897)
1.612483200007622e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1962)
1.612483200007622e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1963)
1.612483200007625e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2072)
1.612483200007625e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2073)
1.6124832000076454e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3290)
1.6124832000076454e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3291)
1.6124832000076562e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2164)
1.6124832000076562e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2165)
1.6124832000076618e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2004)
1.6124832000076618e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2005)
1.6124832000076736e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2038)
1.6124832000076736e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2039)
1.6124832000076961e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1794)
1.6124832000076961e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1795)
1.6124832000077059e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2522)
1.6124832000077059e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2523)
1.6124832000077094e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1640)
1.6124832000077094e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1641)
1.6124832000077164e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2222)
1.6124832000077164e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2223)
1.6124832000077184e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3160)
1.6124832000077184e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3161)
1.6124832000077217e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2418)
1.6124832000077217e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2419)
1.6124832000077335e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1360)
1.6124832000077335e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1361)
1.6124832000077345e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1364)
1.6124832000077345e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1365)
1.6124832000077422e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2878)
1.6124832000077422e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2879)
1.6124832000077425e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1210)
1.6124832000077425e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1211)
1.6124832000077637e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2194)
1.6124832000077637e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2195)
1.6124832000077809e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2908)
1.6124832000077809e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2909)
1.612483200007823e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1436)
1.612483200007823e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1437)
1.6124832000078316e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1596)
1.6124832000078316e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1597)
1.612483200007836e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2932)
1.612483200007836e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2933)
1.6124832000078438e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2096)
1.6124832000078438e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2097)
1.6124832000078559e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2594)
1.6124832000078559e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2595)
1.6124832000078572e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2078)
1.6124832000078572e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2079)
1.6124832000078648e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2690)
1.6124832000078648e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2691)
1.612483200007871e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1976)
1.612483200007871e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1977)
1.6124832000078723e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1836)
1.6124832000078723e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1837)
1.6124832000078833e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2546)
1.6124832000078833e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2547)
1.6124832000079045e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3302)
1.6124832000079045e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3303)
1.6124832000079196e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1888)
1.6124832000079196e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1889)
1.612483200007939e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3138)
1.612483200007939e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3139)
1.6124832000079493e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3012)
1.6124832000079493e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3013)
1.612483200007952e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1918)
1.612483200007952e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1919)
1.6124832000079524e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2196)
1.6124832000079524e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2197)
1.612483200007967e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1302)
1.612483200007967e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1303)
1.612483200007968e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2142)
1.612483200007968e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2143)
1.612483200007977e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1536)
1.612483200007977e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1537)
1.6124832000079785e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2298)
1.6124832000079785e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2299)
1.6124832000080174e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1674)
1.6124832000080174e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1675)
1.6124832000080274e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3242)
1.6124832000080274e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3243)
1.612483200008032e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2780)
1.612483200008032e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2781)
1.612483200008035e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2230)
1.612483200008035e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2231)
1.612483200008036e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1326)
1.612483200008036e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1327)
1.6124832000080397e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3216)
1.6124832000080397e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3217)
1.6124832000080435e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2266)
1.6124832000080435e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2267)
1.6124832000080515e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2238)
